,name,group,round,id_in_group,guess,twothirds,best,win,payoff,id,strategy
1272,GoR_4,323,7,1,3.0,13.67,22.0,0,1.5,muyujmvs,
1273,GoR_4,323,7,2,35.0,13.67,22.0,0,0.5,mx4jbuus,
1274,GoR_4,323,7,3,22.0,13.67,22.0,1,1.0,fxv9voa9,
1275,GoR_4,323,7,4,22.0,13.67,22.0,1,1.0,lkna79z5,
1276,GoR_4,323,8,1,44.0,20.83,18.0,0,1.5,muyujmvs,"My instincts. As soon as a number popped in my head, that was the one I chose. Thank you so much for this fun game! I can definitely use that $3.50 on bills :) "
1277,GoR_4,323,8,2,48.0,20.83,18.0,0,0.5,mx4jbuus,just following my gut feelings 
1278,GoR_4,323,8,3,15.0,20.83,18.0,0,1.0,fxv9voa9,I tried to guess how others will decrease or increase their numbers according to the average of the previous round
1279,GoR_4,323,8,4,18.0,20.83,18.0,1,1.0,lkna79z5,I chose numbers close to what was the average
1280,GoR_4,326,1,1,69.0,35.17,15.0,0,0.5,ntw7pihz,
1281,GoR_4,326,1,2,15.0,35.17,15.0,1,1.5,4x38q6he,
1282,GoR_4,326,1,3,62.0,35.17,15.0,0,0.75,x3xn8528,
1283,GoR_4,326,1,4,65.0,35.17,15.0,0,1.25,1q7ihy0k,
1284,GoR_4,326,2,1,33.0,28.83,27.0,0,0.5,ntw7pihz,
1285,GoR_4,326,2,2,27.0,28.83,27.0,1,1.5,4x38q6he,
1286,GoR_4,326,2,3,38.0,28.83,27.0,0,0.75,x3xn8528,
1287,GoR_4,326,2,4,75.0,28.83,27.0,0,1.25,1q7ihy0k,
1288,GoR_4,326,3,1,50.0,27.33,26.0,0,0.5,ntw7pihz,
1289,GoR_4,326,3,2,53.0,27.33,26.0,0,1.5,4x38q6he,
1290,GoR_4,326,3,3,26.0,27.33,26.0,1,0.75,x3xn8528,
1291,GoR_4,326,3,4,35.0,27.33,26.0,0,1.25,1q7ihy0k,
1292,GoR_4,326,4,1,4.0,16.0,27.0,0,0.5,ntw7pihz,
1293,GoR_4,326,4,2,38.0,16.0,27.0,0,1.5,4x38q6he,
1294,GoR_4,326,4,3,27.0,16.0,27.0,1,0.75,x3xn8528,
1295,GoR_4,326,4,4,27.0,16.0,27.0,1,1.25,1q7ihy0k,
1296,GoR_4,326,5,1,10.0,12.67,15.0,0,0.5,ntw7pihz,
1297,GoR_4,326,5,2,15.0,12.67,15.0,1,1.5,4x38q6he,
1298,GoR_4,326,5,3,26.0,12.67,15.0,0,0.75,x3xn8528,
1299,GoR_4,326,5,4,25.0,12.67,15.0,0,1.25,1q7ihy0k,
1300,GoR_4,326,6,1,19.0,20.67,19.0,1,0.5,ntw7pihz,
1301,GoR_4,326,6,2,77.0,20.67,19.0,0,1.5,4x38q6he,
1302,GoR_4,326,6,3,18.0,20.67,19.0,0,0.75,x3xn8528,
1303,GoR_4,326,6,4,10.0,20.67,19.0,0,1.25,1q7ihy0k,
1304,GoR_4,326,7,1,16.0,10.67,15.0,0,0.5,ntw7pihz,
1305,GoR_4,326,7,2,17.0,10.67,15.0,0,1.5,4x38q6he,
1306,GoR_4,326,7,3,16.0,10.67,15.0,0,0.75,x3xn8528,
1307,GoR_4,326,7,4,15.0,10.67,15.0,1,1.25,1q7ihy0k,
1308,GoR_4,326,8,1,55.0,16.17,16.0,0,0.5,ntw7pihz,Pick random numbers
1309,GoR_4,326,8,2,12.0,16.17,16.0,0,1.5,4x38q6he,"I tried to stay with lower numbers as that seemed to be the pattern,  but would occasionally try a higher number just in case the pattern switched. "
1310,GoR_4,326,8,3,14.0,16.17,16.0,0,0.75,x3xn8528,I tried to guess roughly around the value of the previous correct answer.
1311,GoR_4,326,8,4,16.0,16.17,16.0,1,1.25,1q7ihy0k,Just tried to follow the pattern of numbers. There was a pattern for sure. Took a few rounds to figure it out. 
1312,GoR_4,373,1,1,45.0,21.5,27.0,0,1.42,522zokev,
1313,GoR_4,373,1,2,7.0,21.5,27.0,0,0.67,5ehwm6fw,
1314,GoR_4,373,1,3,27.0,21.5,27.0,1,1.92,alsynos6,
1315,GoR_4,373,1,4,50.0,21.5,27.0,0,0.0,rblc9gi2,
1316,GoR_4,373,2,1,22.0,21.83,22.0,1,1.42,522zokev,
1317,GoR_4,373,2,2,7.0,21.83,22.0,0,0.67,5ehwm6fw,
1318,GoR_4,373,2,3,32.0,21.83,22.0,0,1.92,alsynos6,
1319,GoR_4,373,2,4,70.0,21.83,22.0,0,0.0,rblc9gi2,
1320,GoR_4,373,3,1,22.0,22.33,22.0,1,1.42,522zokev,
1321,GoR_4,373,3,2,27.0,22.33,22.0,0,0.67,5ehwm6fw,
1322,GoR_4,373,3,3,25.0,22.33,22.0,0,1.92,alsynos6,
1323,GoR_4,373,3,4,60.0,22.33,22.0,0,0.0,rblc9gi2,
1324,GoR_4,373,4,1,22.0,17.5,21.0,0,1.42,522zokev,
1325,GoR_4,373,4,2,22.0,17.5,21.0,0,0.67,5ehwm6fw,
1326,GoR_4,373,4,3,21.0,17.5,21.0,1,1.92,alsynos6,
1327,GoR_4,373,4,4,40.0,17.5,21.0,0,0.0,rblc9gi2,
1328,GoR_4,373,5,1,19.0,16.67,19.0,1,1.42,522zokev,
1329,GoR_4,373,5,2,19.0,16.67,19.0,1,0.67,5ehwm6fw,
1330,GoR_4,373,5,3,19.0,16.67,19.0,1,1.92,alsynos6,
1331,GoR_4,373,5,4,43.0,16.67,19.0,0,0.0,rblc9gi2,
1332,GoR_4,373,6,1,18.0,16.0,17.0,0,1.42,522zokev,
1333,GoR_4,373,6,2,18.0,16.0,17.0,0,0.67,5ehwm6fw,
1334,GoR_4,373,6,3,17.0,16.0,17.0,1,1.92,alsynos6,
1335,GoR_4,373,6,4,43.0,16.0,17.0,0,0.0,rblc9gi2,
1336,GoR_4,373,7,1,16.0,11.17,16.0,1,1.42,522zokev,
1337,GoR_4,373,7,2,17.0,11.17,16.0,0,0.67,5ehwm6fw,
1338,GoR_4,373,7,3,16.0,11.17,16.0,1,1.92,alsynos6,
1339,GoR_4,373,7,4,18.0,11.17,16.0,0,0.0,rblc9gi2,
1340,GoR_4,373,8,1,15.0,8.83,7.0,0,1.42,522zokev,I just saw a pattern of it slowly decreasing and tried to follow that
1341,GoR_4,373,8,2,7.0,8.83,7.0,1,0.67,5ehwm6fw,Trying to figure out the averages of the past numbers. 
1342,GoR_4,373,8,3,16.0,8.83,7.0,0,1.92,alsynos6,After round 2 I tried to keep my guesses close to what the previous average was.
1343,GoR_4,373,8,4,15.0,8.83,7.0,0,0.0,rblc9gi2,GOOD STRATEGY
1344,GoR_4,374,1,1,35.0,33.67,35.0,1,1.5,h097h6lo,
1345,GoR_4,374,1,2,50.0,33.67,35.0,0,0.25,1nuz5iq6,
1346,GoR_4,374,1,3,77.0,33.67,35.0,0,1.25,cghhqji4,
1347,GoR_4,374,1,4,40.0,33.67,35.0,0,1.0,ozbpumd6,
1348,GoR_4,374,2,1,65.0,32.33,34.0,0,1.5,h097h6lo,
1349,GoR_4,374,2,2,40.0,32.33,34.0,0,0.25,1nuz5iq6,
1350,GoR_4,374,2,3,55.0,32.33,34.0,0,1.25,cghhqji4,
1351,GoR_4,374,2,4,34.0,32.33,34.0,1,1.0,ozbpumd6,
1352,GoR_4,374,3,1,34.0,22.17,31.0,0,1.5,h097h6lo,
1353,GoR_4,374,3,2,35.0,22.17,31.0,0,0.25,1nuz5iq6,
1354,GoR_4,374,3,3,31.0,22.17,31.0,1,1.25,cghhqji4,
1355,GoR_4,374,3,4,33.0,22.17,31.0,0,1.0,ozbpumd6,
1356,GoR_4,374,4,1,25.0,20.17,25.0,1,1.5,h097h6lo,
1357,GoR_4,374,4,2,35.0,20.17,25.0,0,0.25,1nuz5iq6,
1358,GoR_4,374,4,3,28.0,20.17,25.0,0,1.25,cghhqji4,
1359,GoR_4,374,4,4,33.0,20.17,25.0,0,1.0,ozbpumd6,
1360,GoR_4,374,5,1,32.0,15.5,20.0,0,1.5,h097h6lo,
1361,GoR_4,374,5,2,20.0,15.5,20.0,1,0.25,1nuz5iq6,
1362,GoR_4,374,5,3,21.0,15.5,20.0,0,1.25,cghhqji4,
1363,GoR_4,374,5,4,20.0,15.5,20.0,1,1.0,ozbpumd6,
1364,GoR_4,374,6,1,45.0,14.67,15.0,0,1.5,h097h6lo,
1365,GoR_4,374,6,2,13.0,14.67,15.0,0,0.25,1nuz5iq6,
1366,GoR_4,374,6,3,15.0,14.67,15.0,1,1.25,cghhqji4,
1367,GoR_4,374,6,4,15.0,14.67,15.0,1,1.0,ozbpumd6,
1368,GoR_4,374,7,1,10.0,8.5,10.0,1,1.5,h097h6lo,
1369,GoR_4,374,7,2,15.0,8.5,10.0,0,0.25,1nuz5iq6,
1370,GoR_4,374,7,3,12.0,8.5,10.0,0,1.25,cghhqji4,
1371,GoR_4,374,7,4,14.0,8.5,10.0,0,1.0,ozbpumd6,
1372,GoR_4,374,8,1,22.0,6.67,7.0,0,1.5,h097h6lo,GUESSING
1373,GoR_4,374,8,2,5.0,6.67,7.0,0,0.25,1nuz5iq6,Watching the number flow
1374,GoR_4,374,8,3,7.0,6.67,7.0,1,1.25,cghhqji4,At first I just picked a number. Then I realized it had to be a lower number to average out. I went by the latest average and tried to go lower. 
1375,GoR_4,374,8,4,6.0,6.67,7.0,0,1.0,ozbpumd6,"Started with 2/3 of the mean, and then followed the trend down."
1376,GoR_4,379,1,1,55.0,33.67,35.0,0,0.5,1sfwxiq7,
1377,GoR_4,379,1,2,35.0,33.67,35.0,1,1.5,y2s1gqmw,
1378,GoR_4,379,1,3,42.0,33.67,35.0,0,0.5,22zequgp,
1379,GoR_4,379,1,4,70.0,33.67,35.0,0,1.5,nep1vih2,
1380,GoR_4,379,2,1,60.0,28.83,22.0,0,0.5,1sfwxiq7,
1381,GoR_4,379,2,2,22.0,28.83,22.0,1,1.5,y2s1gqmw,
1382,GoR_4,379,2,3,36.0,28.83,22.0,0,0.5,22zequgp,
1383,GoR_4,379,2,4,55.0,28.83,22.0,0,1.5,nep1vih2,
1384,GoR_4,379,3,1,80.0,30.83,35.0,0,0.5,1sfwxiq7,
1385,GoR_4,379,3,2,23.0,30.83,35.0,0,1.5,y2s1gqmw,
1386,GoR_4,379,3,3,35.0,30.83,35.0,1,0.5,22zequgp,
1387,GoR_4,379,3,4,47.0,30.83,35.0,0,1.5,nep1vih2,
1388,GoR_4,379,4,1,25.0,19.17,24.0,0,0.5,1sfwxiq7,
1389,GoR_4,379,4,2,31.0,19.17,24.0,0,1.5,y2s1gqmw,
1390,GoR_4,379,4,3,35.0,19.17,24.0,0,0.5,22zequgp,
1391,GoR_4,379,4,4,24.0,19.17,24.0,1,1.5,nep1vih2,
1392,GoR_4,379,5,1,40.0,20.33,20.0,0,0.5,1sfwxiq7,
1393,GoR_4,379,5,2,20.0,20.33,20.0,1,1.5,y2s1gqmw,
1394,GoR_4,379,5,3,25.0,20.33,20.0,0,0.5,22zequgp,
1395,GoR_4,379,5,4,37.0,20.33,20.0,0,1.5,nep1vih2,
1396,GoR_4,379,6,1,42.0,18.33,22.0,0,0.5,1sfwxiq7,
1397,GoR_4,379,6,2,23.0,18.33,22.0,0,1.5,y2s1gqmw,
1398,GoR_4,379,6,3,23.0,18.33,22.0,0,0.5,22zequgp,
1399,GoR_4,379,6,4,22.0,18.33,22.0,1,1.5,nep1vih2,
1400,GoR_4,379,7,1,15.0,12.67,15.0,1,0.5,1sfwxiq7,
1401,GoR_4,379,7,2,19.0,12.67,15.0,0,1.5,y2s1gqmw,
1402,GoR_4,379,7,3,22.0,12.67,15.0,0,0.5,22zequgp,
1403,GoR_4,379,7,4,20.0,12.67,15.0,0,1.5,nep1vih2,
1404,GoR_4,379,8,1,24.0,10.83,10.0,0,0.5,1sfwxiq7,Picked random numbers
1405,GoR_4,379,8,2,16.0,10.83,10.0,0,1.5,y2s1gqmw,"I tried to guess based on some mix of the previous round's 2/3rds average plus the answers of my fellow partners. Sometimes it worked, and sometimes I was completely baffled."
1406,GoR_4,379,8,3,15.0,10.83,10.0,0,0.5,22zequgp,It appeared that 2/3 the average kept getting smaller so I kept moving down my guess.
1407,GoR_4,379,8,4,10.0,10.83,10.0,1,1.5,nep1vih2,I liked this so much.
1408,GoR_4,387,1,1,50.0,38.5,41.0,0,0.0,o3bilp79,
1409,GoR_4,387,1,2,60.0,38.5,41.0,0,1.0,sql3ligv,
1410,GoR_4,387,1,3,80.0,38.5,41.0,0,2.0,bnx4jllj,
1411,GoR_4,387,1,4,41.0,38.5,41.0,1,1.0,gcl3jr13,
1412,GoR_4,387,2,1,80.0,40.17,45.0,0,0.0,o3bilp79,
1413,GoR_4,387,2,2,45.0,40.17,45.0,1,1.0,sql3ligv,
1414,GoR_4,387,2,3,50.0,40.17,45.0,0,2.0,bnx4jllj,
1415,GoR_4,387,2,4,66.0,40.17,45.0,0,1.0,gcl3jr13,
1416,GoR_4,387,3,1,65.0,36.5,39.0,0,0.0,o3bilp79,
1417,GoR_4,387,3,2,55.0,36.5,39.0,0,1.0,sql3ligv,
1418,GoR_4,387,3,3,39.0,36.5,39.0,1,2.0,bnx4jllj,
1419,GoR_4,387,3,4,60.0,36.5,39.0,0,1.0,gcl3jr13,
1420,GoR_4,387,4,1,50.0,30.33,37.0,0,0.0,o3bilp79,
1421,GoR_4,387,4,2,40.0,30.33,37.0,0,1.0,sql3ligv,
1422,GoR_4,387,4,3,37.0,30.33,37.0,1,2.0,bnx4jllj,
1423,GoR_4,387,4,4,55.0,30.33,37.0,0,1.0,gcl3jr13,
1424,GoR_4,387,5,1,50.0,22.83,40.0,0,0.0,o3bilp79,
1425,GoR_4,387,5,2,40.0,22.83,40.0,1,1.0,sql3ligv,
1426,GoR_4,387,5,3,2.0,22.83,40.0,0,2.0,bnx4jllj,
1427,GoR_4,387,5,4,45.0,22.83,40.0,0,1.0,gcl3jr13,
1428,GoR_4,387,6,1,40.0,24.17,25.0,0,0.0,o3bilp79,
1429,GoR_4,387,6,2,45.0,24.17,25.0,0,1.0,sql3ligv,
1430,GoR_4,387,6,3,25.0,24.17,25.0,1,2.0,bnx4jllj,
1431,GoR_4,387,6,4,35.0,24.17,25.0,0,1.0,gcl3jr13,
1432,GoR_4,387,7,1,45.0,22.67,26.0,0,0.0,o3bilp79,
1433,GoR_4,387,7,2,35.0,22.67,26.0,0,1.0,sql3ligv,
1434,GoR_4,387,7,3,26.0,22.67,26.0,1,2.0,bnx4jllj,
1435,GoR_4,387,7,4,30.0,22.67,26.0,0,1.0,gcl3jr13,
1436,GoR_4,387,8,1,30.0,17.83,23.0,0,0.0,o3bilp79,I tried to pick a number nearly opposite of the previous round
1437,GoR_4,387,8,2,30.0,17.83,23.0,0,1.0,sql3ligv,The average was decreasing so i take that as an advantage
1438,GoR_4,387,8,3,24.0,17.83,23.0,0,2.0,bnx4jllj,tried to stay close to the average given 
1439,GoR_4,387,8,4,23.0,17.83,23.0,1,1.0,gcl3jr13,The numbers are in reducing pattern. Every time the final number was less than previous one.
1440,GoR_4,399,1,1,20.0,30.83,20.0,1,2.14,7j2h3gxs,
1441,GoR_4,399,1,2,50.0,30.83,20.0,0,0.39,tbpmbmj8,
1442,GoR_4,399,1,3,50.0,30.83,20.0,0,0.89,bu5hhvuh,
1443,GoR_4,399,1,4,65.0,30.83,20.0,0,0.64,u5ny3d7w,
1444,GoR_4,399,2,1,15.0,17.0,15.0,1,2.14,7j2h3gxs,
1445,GoR_4,399,2,2,25.0,17.0,15.0,0,0.39,tbpmbmj8,
1446,GoR_4,399,2,3,34.0,17.0,15.0,0,0.89,bu5hhvuh,
1447,GoR_4,399,2,4,28.0,17.0,15.0,0,0.64,u5ny3d7w,
1448,GoR_4,399,3,1,10.0,9.67,10.0,1,2.14,7j2h3gxs,
1449,GoR_4,399,3,2,20.0,9.67,10.0,0,0.39,tbpmbmj8,
1450,GoR_4,399,3,3,11.0,9.67,10.0,0,0.89,bu5hhvuh,
1451,GoR_4,399,3,4,17.0,9.67,10.0,0,0.64,u5ny3d7w,
1452,GoR_4,399,4,1,5.0,5.5,5.0,1,2.14,7j2h3gxs,
1453,GoR_4,399,4,2,15.0,5.5,5.0,0,0.39,tbpmbmj8,
1454,GoR_4,399,4,3,7.0,5.5,5.0,0,0.89,bu5hhvuh,
1455,GoR_4,399,4,4,6.0,5.5,5.0,1,0.64,u5ny3d7w,
1456,GoR_4,399,5,1,1.0,1.83,2.0,0,2.14,7j2h3gxs,
1457,GoR_4,399,5,2,5.0,1.83,2.0,0,0.39,tbpmbmj8,
1458,GoR_4,399,5,3,2.0,1.83,2.0,1,0.89,bu5hhvuh,
1459,GoR_4,399,5,4,3.0,1.83,2.0,0,0.64,u5ny3d7w,
1460,GoR_4,399,6,1,2.0,1.0,2.0,1,2.14,7j2h3gxs,
1461,GoR_4,399,6,2,2.0,1.0,2.0,1,0.39,tbpmbmj8,
1462,GoR_4,399,6,3,2.0,1.0,2.0,1,0.89,bu5hhvuh,
1463,GoR_4,399,6,4,0.0,1.0,2.0,1,0.64,u5ny3d7w,
1464,GoR_4,399,7,1,1.0,0.67,1.0,1,2.14,7j2h3gxs,
1465,GoR_4,399,7,2,1.0,0.67,1.0,1,0.39,tbpmbmj8,
1466,GoR_4,399,7,3,1.0,0.67,1.0,1,0.89,bu5hhvuh,
1467,GoR_4,399,7,4,1.0,0.67,1.0,1,0.64,u5ny3d7w,
1468,GoR_4,399,8,1,1.0,0.67,1.0,1,2.14,7j2h3gxs,"First, the guess should be between 1-67, for the first round I guessed that the average would be in the middle of that, about 34.  2/3 of that is about 20.  After that I progressively went lower, figuring that the other players would also go lower to correct themselves."
1469,GoR_4,399,8,2,1.0,0.67,1.0,1,0.39,tbpmbmj8,The numbers kept going down so I kept lowering my number to match the trend
1470,GoR_4,399,8,3,1.0,0.67,1.0,1,0.89,bu5hhvuh,I tried to get lower but it took a bit to get the downward curve right
1471,GoR_4,399,8,4,1.0,0.67,1.0,1,0.64,u5ny3d7w,I averaged down until I stared winning and then held my answers there. I figured most players would do the same once they found the sweet spot. 
1472,GoR_4,400,1,1,77.0,34.5,29.0,0,1.0,dwi0etb5,
1473,GoR_4,400,1,2,29.0,34.5,29.0,1,1.5,d54aooxx,
1474,GoR_4,400,1,3,50.0,34.5,29.0,0,1.25,r3uif9vk,
1475,GoR_4,400,1,4,51.0,34.5,29.0,0,0.25,y79ubzjw,
1476,GoR_4,400,2,1,54.0,31.5,37.0,0,1.0,dwi0etb5,
1477,GoR_4,400,2,2,24.0,31.5,37.0,0,1.5,d54aooxx,
1478,GoR_4,400,2,3,37.0,31.5,37.0,1,1.25,r3uif9vk,
1479,GoR_4,400,2,4,74.0,31.5,37.0,0,0.25,y79ubzjw,
1480,GoR_4,400,3,1,63.0,27.33,28.0,0,1.0,dwi0etb5,
1481,GoR_4,400,3,2,28.0,27.33,28.0,1,1.5,d54aooxx,
1482,GoR_4,400,3,3,33.0,27.33,28.0,0,1.25,r3uif9vk,
1483,GoR_4,400,3,4,40.0,27.33,28.0,0,0.25,y79ubzjw,
1484,GoR_4,400,4,1,22.0,17.33,22.0,1,1.0,dwi0etb5,
1485,GoR_4,400,4,2,26.0,17.33,22.0,0,1.5,d54aooxx,
1486,GoR_4,400,4,3,30.0,17.33,22.0,0,1.25,r3uif9vk,
1487,GoR_4,400,4,4,26.0,17.33,22.0,0,0.25,y79ubzjw,
1488,GoR_4,400,5,1,16.0,12.33,16.0,1,1.0,dwi0etb5,
1489,GoR_4,400,5,2,18.0,12.33,16.0,0,1.5,d54aooxx,
1490,GoR_4,400,5,3,24.0,12.33,16.0,0,1.25,r3uif9vk,
1491,GoR_4,400,5,4,16.0,12.33,16.0,1,0.25,y79ubzjw,
1492,GoR_4,400,6,1,15.0,8.83,10.0,0,1.0,dwi0etb5,
1493,GoR_4,400,6,2,10.0,8.83,10.0,1,1.5,d54aooxx,
1494,GoR_4,400,6,3,14.0,8.83,10.0,0,1.25,r3uif9vk,
1495,GoR_4,400,6,4,14.0,8.83,10.0,0,0.25,y79ubzjw,
1496,GoR_4,400,7,1,7.0,5.17,4.0,0,1.0,dwi0etb5,
1497,GoR_4,400,7,2,9.0,5.17,4.0,0,1.5,d54aooxx,
1498,GoR_4,400,7,3,4.0,5.17,4.0,1,1.25,r3uif9vk,
1499,GoR_4,400,7,4,11.0,5.17,4.0,0,0.25,y79ubzjw,
1500,GoR_4,400,8,1,2.0,2.0,2.0,1,1.0,dwi0etb5,After the third round I tried to anticipate the declining value of the 2/3 average
1501,GoR_4,400,8,2,3.0,2.0,2.0,0,1.5,d54aooxx,"I just kept hoping to lowball what I thought other people might try, since I knew I needed to be guessing an average of one third less than them, and I assumed each round the number would get lower as the others tried to do the same."
1502,GoR_4,400,8,3,2.0,2.0,2.0,1,1.25,r3uif9vk,"Seeing how the average progressed during each round, and making my guess accordingly"
1503,GoR_4,400,8,4,5.0,2.0,2.0,0,0.25,y79ubzjw,Tried to guess lower or in the middle
1504,GoR_4,403,1,1,55.0,33.33,25.0,0,1.09,ao7fmd78,
1505,GoR_4,403,1,2,55.0,33.33,25.0,0,1.59,nxqr0hrp,
1506,GoR_4,403,1,3,65.0,33.33,25.0,0,0.34,c0sl6787,
1507,GoR_4,403,1,4,25.0,33.33,25.0,1,1.0,76xc599k,
1508,GoR_4,403,2,1,33.0,29.5,33.0,1,1.09,ao7fmd78,
1509,GoR_4,403,2,2,46.0,29.5,33.0,0,1.59,nxqr0hrp,
1510,GoR_4,403,2,3,48.0,29.5,33.0,0,0.34,c0sl6787,
1511,GoR_4,403,2,4,50.0,29.5,33.0,0,1.0,76xc599k,
1512,GoR_4,403,3,1,28.0,17.5,22.0,0,1.09,ao7fmd78,
1513,GoR_4,403,3,2,22.0,17.5,22.0,1,1.59,nxqr0hrp,
1514,GoR_4,403,3,3,29.0,17.5,22.0,0,0.34,c0sl6787,
1515,GoR_4,403,3,4,26.0,17.5,22.0,0,1.0,76xc599k,
1516,GoR_4,403,4,1,20.0,17.5,20.0,1,1.09,ao7fmd78,
1517,GoR_4,403,4,2,15.0,17.5,20.0,1,1.59,nxqr0hrp,
1518,GoR_4,403,4,3,15.0,17.5,20.0,1,0.34,c0sl6787,
1519,GoR_4,403,4,4,55.0,17.5,20.0,0,1.0,76xc599k,
1520,GoR_4,403,5,1,33.0,13.33,12.0,0,1.09,ao7fmd78,
1521,GoR_4,403,5,2,19.0,13.33,12.0,0,1.59,nxqr0hrp,
1522,GoR_4,403,5,3,16.0,13.33,12.0,0,0.34,c0sl6787,
1523,GoR_4,403,5,4,12.0,13.33,12.0,1,1.0,76xc599k,
1524,GoR_4,403,6,1,10.0,8.17,10.0,1,1.09,ao7fmd78,
1525,GoR_4,403,6,2,10.0,8.17,10.0,1,1.59,nxqr0hrp,
1526,GoR_4,403,6,3,11.0,8.17,10.0,0,0.34,c0sl6787,
1527,GoR_4,403,6,4,18.0,8.17,10.0,0,1.0,76xc599k,
1528,GoR_4,403,7,1,8.0,5.67,8.0,1,1.09,ao7fmd78,
1529,GoR_4,403,7,2,8.0,5.67,8.0,1,1.59,nxqr0hrp,
1530,GoR_4,403,7,3,8.0,5.67,8.0,1,0.34,c0sl6787,
1531,GoR_4,403,7,4,10.0,5.67,8.0,0,1.0,76xc599k,
1532,GoR_4,403,8,1,6.0,4.0,5.0,0,1.09,ao7fmd78,Close to watch and guess this numbers.
1533,GoR_4,403,8,2,5.0,4.0,5.0,1,1.59,nxqr0hrp,I realized I should start going on the lower side. Then after each round I would pick even lower as I noticed the others were doing the same thing.
1534,GoR_4,403,8,3,6.0,4.0,5.0,0,0.34,c0sl6787,After the first couple of rounds I just estimated the number because I saw that it was going down each time
1535,GoR_4,403,8,4,7.0,4.0,5.0,0,1.0,76xc599k,"At first, I just picked a middle range number. After a couple rounds, I tried to predict what the other players may choose. "
1536,GoR_8,4,1,1,55.0,34.42,27.0,0,2.33,xn19tzb2,
1537,GoR_8,4,1,2,67.0,34.42,27.0,0,0.66,6a5gm2a6,
1538,GoR_8,4,1,3,23.0,34.42,27.0,0,2.33,akzt114i,
1539,GoR_8,4,1,4,80.0,34.42,27.0,0,0.33,5c5rm4z0,
1540,GoR_8,4,1,5,50.0,34.42,27.0,0,0.99,zzfn7vgl,
1541,GoR_8,4,1,6,65.0,34.42,27.0,0,0.33,bpf5jj9t,
1542,GoR_8,4,1,7,27.0,34.42,27.0,1,1.0,z4hp2w9o,
1543,GoR_8,4,1,8,46.0,34.42,27.0,0,0.0,7f4i4vdm,
1544,GoR_8,4,2,1,12.0,27.08,23.0,0,2.33,xn19tzb2,
1545,GoR_8,4,2,2,75.0,27.08,23.0,0,0.66,6a5gm2a6,
1546,GoR_8,4,2,3,23.0,27.08,23.0,1,2.33,akzt114i,
1547,GoR_8,4,2,4,35.0,27.08,23.0,0,0.33,5c5rm4z0,
1548,GoR_8,4,2,5,50.0,27.08,23.0,0,0.99,zzfn7vgl,
1549,GoR_8,4,2,6,36.0,27.08,23.0,0,0.33,bpf5jj9t,
1550,GoR_8,4,2,7,56.0,27.08,23.0,0,1.0,z4hp2w9o,
1551,GoR_8,4,2,8,38.0,27.08,23.0,0,0.0,7f4i4vdm,
1552,GoR_8,4,3,1,35.0,22.75,23.0,0,2.33,xn19tzb2,
1553,GoR_8,4,3,2,40.0,22.75,23.0,0,0.66,6a5gm2a6,
1554,GoR_8,4,3,3,23.0,22.75,23.0,1,2.33,akzt114i,
1555,GoR_8,4,3,4,20.0,22.75,23.0,0,0.33,5c5rm4z0,
1556,GoR_8,4,3,5,35.0,22.75,23.0,0,0.99,zzfn7vgl,
1557,GoR_8,4,3,6,29.0,22.75,23.0,0,0.33,bpf5jj9t,
1558,GoR_8,4,3,7,63.0,22.75,23.0,0,1.0,z4hp2w9o,
1559,GoR_8,4,3,8,28.0,22.75,23.0,0,0.0,7f4i4vdm,
1560,GoR_8,4,4,1,12.0,13.0,12.0,1,2.33,xn19tzb2,
1561,GoR_8,4,4,2,17.0,13.0,12.0,0,0.66,6a5gm2a6,
1562,GoR_8,4,4,3,23.0,13.0,12.0,0,2.33,akzt114i,
1563,GoR_8,4,4,4,24.0,13.0,12.0,0,0.33,5c5rm4z0,
1564,GoR_8,4,4,5,20.0,13.0,12.0,0,0.99,zzfn7vgl,
1565,GoR_8,4,4,6,20.0,13.0,12.0,0,0.33,bpf5jj9t,
1566,GoR_8,4,4,7,15.0,13.0,12.0,0,1.0,z4hp2w9o,
1567,GoR_8,4,4,8,25.0,13.0,12.0,0,0.0,7f4i4vdm,
1568,GoR_8,4,5,1,8.0,7.58,8.0,1,2.33,xn19tzb2,
1569,GoR_8,4,5,2,5.0,7.58,8.0,0,0.66,6a5gm2a6,
1570,GoR_8,4,5,3,23.0,7.58,8.0,0,2.33,akzt114i,
1571,GoR_8,4,5,4,9.0,7.58,8.0,0,0.33,5c5rm4z0,
1572,GoR_8,4,5,5,10.0,7.58,8.0,0,0.99,zzfn7vgl,
1573,GoR_8,4,5,6,6.0,7.58,8.0,0,0.33,bpf5jj9t,
1574,GoR_8,4,5,7,20.0,7.58,8.0,0,1.0,z4hp2w9o,
1575,GoR_8,4,5,8,10.0,7.58,8.0,0,0.0,7f4i4vdm,
1576,GoR_8,4,6,1,5.0,5.0,5.0,1,2.33,xn19tzb2,
1577,GoR_8,4,6,2,2.0,5.0,5.0,0,0.66,6a5gm2a6,
1578,GoR_8,4,6,3,2.0,5.0,5.0,0,2.33,akzt114i,
1579,GoR_8,4,6,4,5.0,5.0,5.0,1,0.33,5c5rm4z0,
1580,GoR_8,4,6,5,5.0,5.0,5.0,1,0.99,zzfn7vgl,
1581,GoR_8,4,6,6,3.0,5.0,5.0,0,0.33,bpf5jj9t,
